user_id,selected_test_positive_item,test_positive_count,train_degree,listwise_jsd_mean,listwise_jsd_std_across_permutations,original_positive_probability,permuted_positive_probability_mean,positive_probability_change
293,9043,24,69,0.0774167776108,0.0202380102128,0.00870750006288,0.00496918195859,-0.0037383181043
294,1050,1,5,0.126764953136,0.0580641515553,0.396749764681,0.129272714257,-0.267477035522
295,4041,1,6,0.0921446159482,0.0268497969955,0.00489817047492,0.0106829404831,0.00578477000818
296,528,5,15,0.0859091579914,0.00734237954021,0.129912376404,0.06521743536,-0.0646949410439
297,3753,4,19,0.0800617486238,0.0270232334733,0.0103770205751,0.0182982031256,0.00792118255049
298,8300,9,25,0.0866589918733,0.0432292036712,0.0608099028468,0.0574016273022,-0.00340827554464
299,2039,25,50,0.0963335037231,0.0227638427168,0.0173485185951,0.0201330985874,0.00278457999229
300,1895,10,30,0.150393471122,0.0106287952513,0.162657096982,0.13867944479,-0.0239776521921
301,8430,5,8,0.0853024944663,0.00414601247758,0.0990534573793,0.0259621348232,-0.0730913206935
302,4241,7,34,0.0991657972336,0.0576868504286,0.434612333775,0.337353080511,-0.0972592532635
303,1050,1,3,0.0849206075072,0.0317619740963,0.0780293866992,0.0263322535902,-0.0516971349716
304,4249,14,46,0.0770120993257,0.014365629293,0.0830435976386,0.0575486533344,-0.0254949443042
305,1521,10,34,0.118303991854,0.0481321439147,0.0354273095727,0.0309169664979,-0.0045103430748
306,8181,1,9,0.0767567977309,0.0155564239249,0.00716403266415,0.00656644022092,-0.000597592443228
307,1415,5,10,0.080850571394,0.0161856282502,0.0157847516239,0.045102160424,0.0293174088001
308,3805,2,5,0.0802343040705,0.0275989361107,0.0221932902932,0.0211670547724,-0.00102623552084
309,278,7,16,0.0480727888644,0.0199918374419,0.513342618942,0.536420822144,0.0230782032013
310,1427,6,28,0.108854562044,0.00766938971356,0.0368258357048,0.0183680281043,-0.0184578076005
311,6595,16,47,0.0709360614419,0.025574285537,0.0185855459422,0.0127071337774,-0.00587841216475
312,923,8,28,0.0637263059616,0.0144235193729,0.068444788456,0.0405604727566,-0.0278843156993
313,4323,11,31,0.0896762832999,0.016744447872,0.0413137115538,0.068841651082,0.0275279395282
314,1205,11,49,0.0506056584418,0.00536091858521,0.197179868817,0.132821917534,-0.0643579512835
315,468,6,16,0.0738653764129,0.0168882198632,0.025611769408,0.0473695099354,0.0217577405274
316,253,2,12,0.0768306478858,0.0019754092209,0.0929159671068,0.0339100658894,-0.0590059012175
318,134,9,23,0.123633183539,0.0310894604772,0.0520579889417,0.0185793731362,-0.0334786176682
319,264,17,42,0.0844152346253,0.00603365013376,0.0100024044514,0.0155011368915,0.00549873244017
320,441,2,5,0.0745633915067,0.0127648869529,0.0158596411347,0.0307435039431,0.0148838628083
323,3011,2,8,0.0869367942214,0.0268788412213,0.0238547865301,0.0421147756279,0.0182599890977
325,5713,4,3,0.0813489630818,0.0488827824593,0.0405632443726,0.0191997494549,-0.0213634949178
326,374,2,13,0.0447440482676,0.0198246035725,0.153262794018,0.10436797142,-0.0488948225975
327,1446,1,3,0.0772156640887,0.0131646478549,0.00276796799153,0.00323017407209,0.000462206080556
328,585,3,4,0.0580432713032,0.0276397708803,0.347212433815,0.208995655179,-0.138216778636
329,2040,18,61,0.14762468636,0.0143444957212,0.0128264548257,0.0147212455049,0.00189479067922
330,574,5,16,0.0944139659405,0.0268627852201,0.00826497096568,0.0088319554925,0.000566984526813
331,1451,3,11,0.0930934324861,0.0134950168431,0.0665637403727,0.0504207611084,-0.0161429792643
332,532,4,11,0.108291991055,0.0375648327172,0.155762389302,0.0820239260793,-0.073738463223
333,4001,22,76,0.14504276216,0.045295715332,0.245172515512,0.0944467410445,-0.150725781918
334,2944,6,21,0.0799752697349,0.0310489106923,0.0376006551087,0.0262818243355,-0.0113188307732
335,537,7,50,0.127705186605,0.00475917709991,0.0209336858243,0.0051078456454,-0.0158258397132
336,308,11,33,0.105117231607,0.0140007184818,0.0405844263732,0.0770697668195,0.0364853404462
337,73,6,14,0.0556147955358,0.00396525999531,0.00584775814787,0.00562117807567,-0.000226580072194
338,407,4,31,0.0727183893323,0.0213759783655,0.0877273380756,0.122127525508,0.0344001874328
339,327,11,36,0.0879358425736,0.0628239661455,0.190259471536,0.107075594366,-0.0831838771701
340,138,15,27,0.0669654086232,0.00270756450482,0.0114336982369,0.0441709570587,0.0327372588217
341,134,13,63,0.104712598026,0.0220844596624,0.48824518919,0.697460889816,0.209215700626
342,3990,3,23,0.104727268219,0.0307676363736,0.0106403296813,0.0248473733664,0.014207043685
343,2781,1,7,0.10176461935,0.0443652532995,0.00348203629255,0.00270699500106,-0.00077504129149
344,4005,11,21,0.0665445402265,0.012275731191,0.0356899090111,0.0304467063397,-0.00524320267141
345,4558,14,34,0.076658539474,0.0438864901662,0.033051200211,0.0266818124801,-0.00636938773096
346,435,9,41,0.0758687928319,0.0295143090189,0.0397413372993,0.098245896399,0.0585045590997
347,142,2,9,0.0725979432464,0.0203293915838,0.0468748360872,0.0296038687229,-0.0172709673643
348,1013,1,6,0.075860477984,0.0180719476193,0.0146183641627,0.0218749102205,0.00725654605776
349,204,3,8,0.135256275535,0.0340427942574,0.128957569599,0.179516419768,0.0505588501692
350,1555,7,30,0.0939123854041,0.0080348206684,0.0390796400607,0.018201360479,-0.0208782795817
351,1314,2,6,0.106179825962,0.0239684842527,0.0110102444887,0.0143639482558,0.00335370376706
352,3562,6,15,0.0780001878738,0.0221820082515,0.0317195430398,0.0255436357111,-0.00617590732872
353,608,4,11,0.0728592351079,0.0144415879622,0.063632555306,0.0530994534492,-0.0105331018567
354,3237,10,35,0.0687890127301,0.0129838753492,0.442138046026,0.564986407757,0.122848361731
355,5783,7,14,0.12602673471,0.0183293055743,0.203641444445,0.0214213132858,-0.182220131159
356,2929,1,12,0.128586813807,0.0354851596057,0.0449191965163,0.0248007867485,-0.0201184097677
357,680,6,26,0.0914753749967,0.018844647333,0.0096501102671,0.0195662602782,0.00991615001112
358,550,18,45,0.0598440170288,0.0183809828013,0.00653761951253,0.00937008112669,0.00283246161416
359,372,2,10,0.073336198926,0.030329413712,0.0528367683291,0.0449438579381,-0.00789291039109
360,939,2,26,0.12179338187,0.027975615114,0.0839062258601,0.337999731302,0.254093497992
361,2973,2,3,0.124798804522,0.0207399893552,0.0246971696615,0.0375970751047,0.0128999054432
362,2906,1,6,0.0902989283204,0.0220442134887,0.0275399815291,0.0242139976472,-0.00332598388195
364,2850,2,8,0.068132288754,0.0105563029647,0.0613562054932,0.0434763729572,-0.017879832536
366,2878,2,12,0.0682382211089,0.022548276931,0.00388085888699,0.00585175538436,0.00197089649737
367,3135,3,5,0.0631756708026,0.0122404024005,0.106676675379,0.0404433012009,-0.0662333741784
368,8711,5,20,0.0796462669969,0.0146260727197,0.0191920232028,0.0165294930339,-0.00266253016889
369,2582,4,11,0.0968841090798,0.0208213981241,0.357693254948,0.13926653564,-0.218426719308
371,2951,35,108,0.137376666069,0.0296935569495,0.0319690778852,0.0680584013462,0.0360893234611
372,264,34,103,0.0715637132525,0.00307046878152,0.0776869654655,0.0622303970158,-0.0154565684497
373,3037,3,6,0.115518964827,0.0084596471861,0.0322292335331,0.0203152820468,-0.0119139514863
374,4406,6,27,0.0897266939282,0.0251511130482,0.134373083711,0.0711982622743,-0.0631748214364
375,558,8,32,0.144681558013,0.0255597420037,0.29955214262,0.0577061884105,-0.241845950484
376,3994,11,33,0.0820923373103,0.0371491312981,0.013495801948,0.0142039963976,0.000708194449544
377,437,5,12,0.0814948305488,0.012144328095,0.134526386857,0.182733729482,0.0482073426247
378,2853,8,17,0.0875080004334,0.00747481314465,0.157604306936,0.132800802588,-0.0248035043478
379,548,3,15,0.0930351316929,0.0218990147114,0.120147183537,0.0443838723004,-0.0757633149624
380,360,2,5,0.0689492747188,0.0348291285336,0.0124084157869,0.0255994144827,0.0131909986958
381,7660,2,6,0.199462100863,0.0366118364036,0.53270304203,0.0829926803708,-0.44971036911
382,5225,44,121,0.105688281357,0.0592006258667,0.00850220583379,0.0017924226122,-0.00670978333801
383,2226,23,72,0.111898951232,0.0178469140083,0.0131088523194,0.056098241359,0.0429893881083
384,1723,3,10,0.136269673705,0.0257570166141,0.0420362390578,0.00434968434274,-0.0376865565777
385,4156,5,27,0.0848695039749,0.00407898006961,0.00775861181319,0.0150275183842,0.00726890657097
386,579,2,7,0.161743268371,0.0678948834538,0.00387385697104,0.00233804970048,-0.00153580727056
387,8128,17,45,0.14326171577,0.0718536525965,0.00186231802218,0.00186545623001,3.13820783049e-06
388,9014,6,14,0.107012934983,0.0275375451893,0.0112271094695,0.00488702906296,-0.00634008040652
389,2385,15,59,0.13370090723,0.0607997328043,0.0646190270782,0.0242084264755,-0.0404106006026
390,3429,8,30,0.0834897533059,0.025237031281,0.00160890701227,0.00227983202785,0.000670925015584
391,6378,2,9,0.0822993144393,0.00416187522933,0.00455113546923,0.00728834047914,0.00273720500991
393,5415,4,9,0.0989146605134,0.00566617026925,0.0732526853681,0.104392290115,0.0311396047473
394,7527,6,15,0.0724299326539,0.00446850713342,0.0458718240261,0.0764691531658,0.0305973291397
395,6313,17,50,0.0797624588013,0.0164224561304,0.00153659109492,0.000217835578951,-0.00131875555962
396,1812,6,21,0.0676681175828,0.012811658904,0.0254828687757,0.0435503274202,0.0180674586445
397,1793,10,44,0.0743825957179,0.00524463038892,0.148824870586,0.0536262206733,-0.0951986461878
398,2380,7,26,0.0853099897504,0.0165174677968,0.0401665382087,0.0683760866523,0.0282095484436
399,5445,2,5,0.0771366208792,0.0166864320636,0.00978010334074,0.00829271972179,-0.00148738361895
400,1779,1,5,0.15227919817,0.0184419620782,0.210105240345,0.0784173458815,-0.131687894464
401,2376,3,3,0.0536967404187,0.0147041929886,0.0195934679359,0.00637077726424,-0.0132226906717
402,7536,12,23,0.109025426209,0.0487082749605,0.0203298348933,0.0331960357726,0.0128662008792
403,875,4,12,0.107473410666,0.0303538702428,0.0714330673218,0.0452495515347,-0.0261835157871
404,2102,47,178,0.0728490278125,0.00359615706839,0.00333069241606,0.0116063402966,0.00827564764768
405,2380,2,7,0.0984612107277,0.00461280019954,0.107860848308,0.0218560546637,-0.086004793644
406,2775,16,68,0.113674528897,0.0304322242737,0.280568659306,0.144218757749,-0.136349901557
407,6105,7,31,0.0834884047508,0.032398853451,0.0392694287002,0.0215689931065,-0.0177004355937
408,5215,7,8,0.114625163376,0.017104877159,0.0175413582474,0.0156547576189,-0.0018866006285
409,1885,6,19,0.104913763702,0.00649278983474,0.00761002209038,0.00692399963737,-0.00068602245301
410,2330,11,32,0.0735551342368,0.0122115509585,0.0434747561812,0.0865821614861,0.0431074053049
411,3549,10,35,0.10234669596,0.0205076541752,0.601657807827,0.282771080732,-0.318886727095
412,4937,3,9,0.0860406532884,0.0195720121264,0.0116499848664,0.0120019791648,0.000351994298398
413,4649,1,7,0.0743479728699,0.00202660611831,0.00289612752385,0.00768641149625,0.00479028373957
414,1375,4,17,0.0868119224906,0.00857986416668,0.0300764292479,0.0170817095786,-0.0129947196692
415,9194,19,31,0.0871850177646,0.0203635152429,0.0293157380074,0.0191022846848,-0.0102134533226
416,7875,4,15,0.0843038856983,0.012560736388,0.0140954861417,0.0173087138683,0.00321322772652
417,3318,7,13,0.248435333371,0.0301757603884,0.00425285100937,0.0156860779971,0.0114332269877
418,7062,2,3,0.188697218895,0.0284633301198,0.0129434736446,0.00934398174286,-0.0035994919017
420,2376,2,5,0.0788240805268,0.0195718575269,0.014731887728,0.00480205239728,-0.00992983579636
421,4995,3,11,0.0857166275382,0.00491077033803,0.00932932924479,0.00567864812911,-0.00365068111569
422,7165,1,9,0.0747777894139,0.0276451278478,0.00822996161878,0.0153349339962,0.00710497237742
423,4262,1,7,0.198001220822,0.0654634982347,0.00687992107123,0.00549733033404,-0.00138259073719
424,8822,2,6,0.109973408282,0.0267778486013,0.00641817692667,0.0147535838187,0.008335406892
425,5029,2,13,0.0816628187895,0.0428806990385,0.08387991786,0.142309188843,0.0584292709827
427,5146,3,8,0.106108345091,0.0228860061616,0.00475886603817,0.012775182724,0.00801631622016
428,3452,5,7,0.124995052814,0.0473594479263,0.699317753315,0.345178812742,-0.354138940573
429,5024,3,5,0.105812340975,0.0201662778854,0.16018755734,0.122354663908,-0.0378328934312
430,8796,4,4,0.0774590745568,0.0207967720926,0.0440703891218,0.0415701568127,-0.0025002323091
431,857,22,56,0.0914240404963,0.0163890197873,0.0926328152418,0.0452348180115,-0.0473979972303
432,3069,16,48,0.0988629087806,0.0328320786357,0.259451776743,0.117203116417,-0.142248660326
433,1205,19,36,0.0627074241638,0.0234570726752,0.0839780047536,0.0734304711223,-0.0105475336313
434,4456,1,10,0.0579495318234,0.00690085394308,0.0201448276639,0.0277965050191,0.00765167735517
435,5170,12,26,0.0750022903085,0.0206572003663,0.0104803396389,0.0239728298038,0.0134924901649
436,3217,3,11,0.0566257052124,0.00825434178114,0.03701582551,0.0117056407034,-0.0253101848066
437,569,2,12,0.0927589461207,0.0295793898404,0.302465498447,0.129775539041,-0.172689959407
438,268,2,6,0.0886074081063,0.0301894601434,0.281380236149,0.256455391645,-0.0249248445034
439,4411,7,26,0.099028326571,0.0132610024884,0.0808495059609,0.0389330536127,-0.0419164523482
440,226,1,5,0.11751203984,0.0267622452229,0.0378671735525,0.0233943760395,-0.014472797513
441,331,2,11,0.0886273607612,0.0360192097723,0.241864845157,0.318022161722,0.0761573165655
442,2755,2,8,0.117854036391,0.0270881280303,0.0620711743832,0.0337660051882,-0.0283051691949
443,5085,2,7,0.0869460403919,0.0168937183917,0.0580883547664,0.0228286441416,-0.0352597087622
444,4542,40,94,0.25437811017,0.103607028723,0.00695968978107,0.00731444871053,0.000354758929461
445,1492,12,22,0.131427779794,0.0569698885083,0.150611042976,0.0889770612121,-0.0616339817643
446,3367,5,11,0.117015682161,0.0227383412421,0.025171123445,0.10020262748,0.075031504035
447,8525,13,29,0.0734284892678,0.00668631028384,0.00424095010385,0.0119303511456,0.00768940104172
448,242,4,5,0.0962164625525,0.0284022092819,0.168408468366,0.0555845908821,-0.112823873758
449,434,12,35,0.128316223621,0.00867848284543,0.092297308147,0.0890229046345,-0.00327440351248
450,7681,12,36,0.161514207721,0.0565256737173,0.0218381229788,0.0166617576033,-0.00517636537552
451,7838,11,26,0.116011939943,0.0674854516983,0.116804353893,0.0561578460038,-0.060646507889
452,209,2,8,0.0765181705356,0.0118139497936,0.0331172011793,0.0289342980832,-0.00418290309608
453,254,2,2,0.0710474550724,0.0159869454801,0.0145645337179,0.0479966402054,0.0334321074188
454,3026,8,19,0.0966997072101,0.0087225837633,0.00538921542466,0.0125068733469,0.00711765792221
455,5186,1,4,0.13654333353,0.0352015458047,0.111686393619,0.0313914604485,-0.0802949368954
456,5172,4,18,0.134599015117,0.0307287015021,0.0658090263605,0.0266341790557,-0.0391748473048
457,2794,5,9,0.0867209434509,0.026615947485,0.0103141097352,0.0162447746843,0.00593066494912
458,4158,1,3,0.133339643478,0.0209842920303,0.00317705352791,0.00693825120106,0.00376119767316
459,1454,4,11,0.0854754820466,0.00259749242105,0.0079104853794,0.0115612400696,0.00365075469017
460,1371,3,6,0.23603309691,0.0406231023371,0.0305102989078,0.105056405067,0.0745461061597
461,134,2,7,0.129648908973,0.0173412896693,0.0103059252724,0.0130731612444,0.00276723597199
462,1862,3,7,0.0897931829095,0.0185865573585,0.164929836988,0.112067550421,-0.0528622865677
463,748,19,46,0.0815704539418,0.0280150119215,0.112893521786,0.186346396804,0.0734528750181
464,1698,2,6,0.225432321429,0.0774399787188,0.840653657913,0.266818374395,-0.573835253716
465,2001,26,80,0.139838337898,0.0331359617412,0.00631632050499,0.00765123963356,0.00133491912857
466,9026,4,5,0.109809063375,0.0301968455315,0.0889127925038,0.0337388403714,-0.0551739521325
467,1708,3,4,0.0715297535062,0.00825298763812,0.00667274883017,0.011940035969,0.00526728713885
469,5277,2,5,0.194226756692,0.0425167158246,0.301781445742,0.064759619534,-0.237021833658
471,7596,2,6,0.0504694841802,0.00297425081953,0.026052955538,0.00606667855754,-0.0199862774462
472,5443,2,4,0.141758695245,0.0160882342607,0.197362497449,0.0466882735491,-0.1506742239
473,308,1,4,0.0534574128687,0.0247709229589,0.00779121275991,0.015168662183,0.00737744942307
474,7862,5,16,0.0551216453314,0.00596366915852,0.0218807011843,0.0212878733873,-0.000592827796936
475,3871,1,9,0.101383782923,0.0273664239794,0.0169272627681,0.0164590682834,-0.000468194484711
476,1166,5,27,0.114836491644,0.00942163169384,0.0016012666747,0.00441547529772,0.00281420862302
477,7511,9,21,0.0758666321635,0.00850652530789,0.00251077115536,0.00387230142951,0.00136153027415
478,772,19,60,0.157406687737,0.0569141469896,0.171270340681,0.0746558457613,-0.0966144949198
479,3149,16,52,0.0707100555301,0.0291021876037,0.26436200738,0.169263824821,-0.095098182559
480,7026,19,92,0.0837764814496,0.0168148260564,0.0213961936533,0.0116629116237,-0.00973328202963
481,7915,54,148,0.132590487599,0.0159883573651,0.0595995187759,0.00368385971524,-0.0559156574309
482,8170,26,77,0.155988529325,0.0216065309942,0.0040578879416,0.00505908718333,0.00100119924173
483,2152,4,14,0.0865727066994,0.0108081996441,0.82526499033,0.512304246426,-0.312960743904
484,2654,3,19,0.272853881121,0.0108089111745,0.398487389088,0.0277489777654,-0.37073841691
485,6176,6,15,0.144476726651,0.0524783283472,0.00196782127023,0.00890160631388,0.00693378504366
486,2379,3,5,0.0830231681466,0.0149486614391,0.0363429673016,0.0325671285391,-0.00377583876252
487,1598,2,5,0.0653871521354,0.0157062541693,0.00147730275057,0.00322720617987,0.0017499034293
489,814,3,9,0.087533839047,0.0129154454917,0.0164138693362,0.00752634415403,-0.00888752564788
490,313,8,20,0.0922689661384,0.032728433609,0.0597696304321,0.0960003957152,0.0362307652831
491,4335,1,9,0.104164995253,0.0528721399605,0.00715545052662,0.0032166603487,-0.00393879041076
492,2756,6,6,0.154667392373,0.0238659176975,0.00753616774455,0.079112559557,0.0715763941407
493,4932,1,11,0.128729566932,0.042891278863,0.28421458602,0.0472096018493,-0.237004980445
494,5482,6,9,0.0818429216743,0.0126673867926,0.126456782222,0.0581786073744,-0.0682781785727
495,1907,1,6,0.091916538775,0.0334962233901,0.136061549187,0.0756286606193,-0.0604328885674
496,1798,3,9,0.0550185628235,0.00750896800309,0.0258885584772,0.0423930175602,0.0165044590831
497,1352,4,4,0.240856513381,0.0333493873477,0.652569234371,0.0960041210055,-0.556565105915
498,748,2,7,0.0631780922413,0.00390088185668,0.0159193929285,0.044240668416,0.0283212754875
499,8116,13,32,0.0724172964692,0.0114831887186,0.153219461441,0.0565404780209,-0.0966789871454
500,1369,3,9,0.0997194424272,0.0212745610625,0.133999139071,0.0240447539836,-0.10995438695
501,5,2,7,0.0669754743576,0.0120068155229,0.0223916061223,0.0191234853119,-0.00326812081039
502,1352,2,9,0.208272889256,0.052827399224,0.240920007229,0.192736387253,-0.048183619976
503,4079,4,17,0.131441116333,0.0290334634483,0.00530026154593,0.00401649205014,-0.00128376949579
504,4257,9,11,0.109211944044,0.0416025333107,0.0117363110185,0.0059470795095,-0.00578923150897
505,4221,4,3,0.0818888768554,0.0346074588597,0.0318084992468,0.0298403855413,-0.00196811370552
